"Town","FIPS","Year","Measure Type","Variable","Value"
"Granby","0900332640","2015","Number","Estimated Population",11301
"Granby","0900332640","2016","Number","Estimated Population",11269
"Granby","0900332640","2017","Number","Estimated Population",11335
"Granby","0900332640","2018","Number","Estimated Population",11375
"Greenwich","0900133620","2010","Number","Estimated Population",61322
"Greenwich","0900133620","2011","Number","Estimated Population",61900
"Greenwich","0900133620","2012","Number","Estimated Population",62368
"Greenwich","0900133620","2013","Number","Estimated Population",62472
"Greenwich","0900133620","2014","Number","Estimated Population",62589
"Greenwich","0900133620","2015","Number","Estimated Population",62622
"Greenwich","0900133620","2016","Number","Estimated Population",62537
"Greenwich","0900133620","2017","Number","Estimated Population",62402
"Greenwich","0900133620","2018","Number","Estimated Population",62727
"Griswold","0901133900","2010","Number","Estimated Population",11953
"Griswold","0901133900","2011","Number","Estimated Population",11941
"Griswold","0901133900","2012","Number","Estimated Population",11971
"Griswold","0901133900","2013","Number","Estimated Population",11907
"Griswold","0901133900","2014","Number","Estimated Population",11843
"Griswold","0901133900","2015","Number","Estimated Population",11744
"Griswold","0901133900","2016","Number","Estimated Population",11673
"Griswold","0901133900","2017","Number","Estimated Population",11652
"Griswold","0901133900","2018","Number","Estimated Population",11591
"Groton","0901134250","2010","Number","Estimated Population",49461
"Groton","0901134250","2011","Number","Estimated Population",49145
"Groton","0901134250","2012","Number","Estimated Population",49560
"Groton","0901134250","2013","Number","Estimated Population",49363
"Groton","0901134250","2014","Number","Estimated Population",48939
"Groton","0901134250","2015","Number","Estimated Population",48410
"Groton","0901134250","2016","Number","Estimated Population",48165
"Groton","0901134250","2017","Number","Estimated Population",47919
"Groton","0901134250","2018","Number","Estimated Population",47704
"Guilford","0900934950","2010","Number","Estimated Population",22397
"Guilford","0900934950","2011","Number","Estimated Population",22390
"Guilford","0900934950","2012","Number","Estimated Population",22423
"Guilford","0900934950","2013","Number","Estimated Population",22404
"Guilford","0900934950","2014","Number","Estimated Population",22437
"Guilford","0900934950","2015","Number","Estimated Population",22353
"Guilford","0900934950","2016","Number","Estimated Population",22255
"Guilford","0900934950","2017","Number","Estimated Population",22214
"Guilford","0900934950","2018","Number","Estimated Population",22216
"Haddam","0900735230","2010","Number","Estimated Population",8343
"Haddam","0900735230","2011","Number","Estimated Population",8385
"Haddam","0900735230","2012","Number","Estimated Population",8353
"Haddam","0900735230","2013","Number","Estimated Population",8352
"Haddam","0900735230","2014","Number","Estimated Population",8323
"Haddam","0900735230","2015","Number","Estimated Population",8276
"Haddam","0900735230","2016","Number","Estimated Population",8252
"Haddam","0900735230","2017","Number","Estimated Population",8237
"Haddam","0900735230","2018","Number","Estimated Population",8222
"Hamden","0900935650","2010","Number","Estimated Population",61625
"Hamden","0900935650","2011","Number","Estimated Population",61632
"Hamden","0900935650","2012","Number","Estimated Population",61822
"Hamden","0900935650","2013","Number","Estimated Population",61643
"Hamden","0900935650","2014","Number","Estimated Population",61520
"Hamden","0900935650","2015","Number","Estimated Population",61455
"Hamden","0900935650","2016","Number","Estimated Population",61183
"Hamden","0900935650","2017","Number","Estimated Population",61001
"Hamden","0900935650","2018","Number","Estimated Population",60940
"Hampton","0901536000","2010","Number","Estimated Population",1862
"Hampton","0901536000","2011","Number","Estimated Population",1867
"Hampton","0901536000","2012","Number","Estimated Population",1870
"Hampton","0901536000","2013","Number","Estimated Population",1869
"Hampton","0901536000","2014","Number","Estimated Population",1860
"Hampton","0901536000","2015","Number","Estimated Population",1852
"Hampton","0901536000","2016","Number","Estimated Population",1844
"Hampton","0901536000","2017","Number","Estimated Population",1846
"Hampton","0901536000","2018","Number","Estimated Population",1853
"Hartford","0900337070","2010","Number","Estimated Population",125359
"Hartford","0900337070","2011","Number","Estimated Population",125431
"Hartford","0900337070","2012","Number","Estimated Population",125277
"Hartford","0900337070","2013","Number","Estimated Population",125142
"Hartford","0900337070","2014","Number","Estimated Population",124683
"Hartford","0900337070","2015","Number","Estimated Population",124338
"Hartford","0900337070","2016","Number","Estimated Population",123679
"Hartford","0900337070","2017","Number","Estimated Population",122902
"Hartford","0900337070","2018","Number","Estimated Population",122587
"Hartland","0900337140","2010","Number","Estimated Population",2117
"Hartland","0900337140","2011","Number","Estimated Population",2130
"Hartland","0900337140","2012","Number","Estimated Population",2133
"Hartland","0900337140","2013","Number","Estimated Population",2129
"Hartland","0900337140","2014","Number","Estimated Population",2124
"Hartland","0900337140","2015","Number","Estimated Population",2123
"Hartland","0900337140","2016","Number","Estimated Population",2114
"Hartland","0900337140","2017","Number","Estimated Population",2108
"Hartland","0900337140","2018","Number","Estimated Population",2120
"Harwinton","0900537280","2010","Number","Estimated Population",5641
"Harwinton","0900537280","2011","Number","Estimated Population",5635
"Harwinton","0900537280","2012","Number","Estimated Population",5602
"Harwinton","0900537280","2013","Number","Estimated Population",5592
"Harwinton","0900537280","2014","Number","Estimated Population",5538
"Harwinton","0900537280","2015","Number","Estimated Population",5503
"Harwinton","0900537280","2016","Number","Estimated Population",5470
"Harwinton","0900537280","2017","Number","Estimated Population",5441
"Harwinton","0900537280","2018","Number","Estimated Population",5430
"Hebron","0901337910","2010","Number","Estimated Population",9683
"Hebron","0901337910","2011","Number","Estimated Population",9663
"Hebron","0901337910","2012","Number","Estimated Population",9628
"Hebron","0901337910","2013","Number","Estimated Population",9581
"Hebron","0901337910","2014","Number","Estimated Population",9559
"Hebron","0901337910","2015","Number","Estimated Population",9551
"Hebron","0901337910","2016","Number","Estimated Population",9513
"Hebron","0901337910","2017","Number","Estimated Population",9491
"Hebron","0901337910","2018","Number","Estimated Population",9482
"Kent","0900540290","2010","Number","Estimated Population",2980
"Kent","0900540290","2011","Number","Estimated Population",2973
"Kent","0900540290","2012","Number","Estimated Population",2949
"Kent","0900540290","2013","Number","Estimated Population",2936
"Kent","0900540290","2014","Number","Estimated Population",2898
"Kent","0900540290","2015","Number","Estimated Population",2844
"Kent","0900540290","2016","Number","Estimated Population",2802
"Kent","0900540290","2017","Number","Estimated Population",2794
"Kent","0900540290","2018","Number","Estimated Population",2785
"Killingly","0901540500","2010","Number","Estimated Population",17377
"Killingly","0901540500","2011","Number","Estimated Population",17361
"Killingly","0901540500","2012","Number","Estimated Population",17298
"Killingly","0901540500","2013","Number","Estimated Population",17253
"Killingly","0901540500","2014","Number","Estimated Population",17173
"Killingly","0901540500","2015","Number","Estimated Population",17123
"Killingly","0901540500","2016","Number","Estimated Population",17077
"Killingly","0901540500","2017","Number","Estimated Population",17167
"Killingly","0901540500","2018","Number","Estimated Population",17287
"Killingworth","0900740710","2010","Number","Estimated Population",6518
"Killingworth","0900740710","2011","Number","Estimated Population",6524
"Killingworth","0900740710","2012","Number","Estimated Population",6490
"Killingworth","0900740710","2013","Number","Estimated Population",6481
"Killingworth","0900740710","2014","Number","Estimated Population",6471
"Killingworth","0900740710","2015","Number","Estimated Population",6429
"Killingworth","0900740710","2016","Number","Estimated Population",6400
"Killingworth","0900740710","2017","Number","Estimated Population",6379
"Killingworth","0900740710","2018","Number","Estimated Population",6370
"Lebanon","0901142390","2010","Number","Estimated Population",7374
"Lebanon","0901142390","2011","Number","Estimated Population",7364
"Lebanon","0901142390","2012","Number","Estimated Population",7382
"Lebanon","0901142390","2013","Number","Estimated Population",7337
"Lebanon","0901142390","2014","Number","Estimated Population",7315
"Lebanon","0901142390","2015","Number","Estimated Population",7254
"Lebanon","0901142390","2016","Number","Estimated Population",7219
"Lebanon","0901142390","2017","Number","Estimated Population",7230
"Lebanon","0901142390","2018","Number","Estimated Population",7207
"Ledyard","0901142600","2010","Number","Estimated Population",15041
"Ledyard","0901142600","2011","Number","Estimated Population",15012
"Ledyard","0901142600","2012","Number","Estimated Population",15046
"Ledyard","0901142600","2013","Number","Estimated Population",15003
"Ledyard","0901142600","2014","Number","Estimated Population",14997
"Ledyard","0901142600","2015","Number","Estimated Population",14880
"Ledyard","0901142600","2016","Number","Estimated Population",14805
"Ledyard","0901142600","2017","Number","Estimated Population",14792
"Ledyard","0901142600","2018","Number","Estimated Population",14736
"Lisbon","0901143230","2010","Number","Estimated Population",4336
"Lisbon","0901143230","2011","Number","Estimated Population",4327
"Lisbon","0901143230","2012","Number","Estimated Population",4348
"Lisbon","0901143230","2013","Number","Estimated Population",4332
"Lisbon","0901143230","2014","Number","Estimated Population",4315
"Lisbon","0901143230","2015","Number","Estimated Population",4282
"Lisbon","0901143230","2016","Number","Estimated Population",4263
"Lisbon","0901143230","2017","Number","Estimated Population",4261
"Lisbon","0901143230","2018","Number","Estimated Population",4248
"Litchfield","0900543370","2010","Number","Estimated Population",8462
"Litchfield","0900543370","2011","Number","Estimated Population",8420
"Litchfield","0900543370","2012","Number","Estimated Population",8363
"Litchfield","0900543370","2013","Number","Estimated Population",8345
"Litchfield","0900543370","2014","Number","Estimated Population",8276
"Litchfield","0900543370","2015","Number","Estimated Population",8246
"Litchfield","0900543370","2016","Number","Estimated Population",8185
"Litchfield","0900543370","2017","Number","Estimated Population",8154
"Litchfield","0900543370","2018","Number","Estimated Population",8127
"Lyme","0901144210","2010","Number","Estimated Population",2404
"Lyme","0901144210","2011","Number","Estimated Population",2398
"Lyme","0901144210","2012","Number","Estimated Population",2400
"Lyme","0901144210","2013","Number","Estimated Population",2386
"Lyme","0901144210","2014","Number","Estimated Population",2376
"Lyme","0901144210","2015","Number","Estimated Population",2358
"Lyme","0901144210","2016","Number","Estimated Population",2348
"Lyme","0901144210","2017","Number","Estimated Population",2347
"Lyme","0901144210","2018","Number","Estimated Population",2338
"Madison","0900944560","2010","Number","Estimated Population",18263
"Madison","0900944560","2011","Number","Estimated Population",18255
"Madison","0900944560","2012","Number","Estimated Population",18289
"Madison","0900944560","2013","Number","Estimated Population",18255
"Madison","0900944560","2014","Number","Estimated Population",18261
"Madison","0900944560","2015","Number","Estimated Population",18193
"Madison","0900944560","2016","Number","Estimated Population",18122
"Madison","0900944560","2017","Number","Estimated Population",18113
"Madison","0900944560","2018","Number","Estimated Population",18106
"Manchester","0900344700","2010","Number","Estimated Population",58251
"Manchester","0900344700","2011","Number","Estimated Population",58297
"Manchester","0900344700","2012","Number","Estimated Population",58327
"Manchester","0900344700","2013","Number","Estimated Population",58245
"Manchester","0900344700","2014","Number","Estimated Population",58139
"Manchester","0900344700","2015","Number","Estimated Population",58071
"Manchester","0900344700","2016","Number","Estimated Population",58045
"Manchester","0900344700","2017","Number","Estimated Population",57809
"Manchester","0900344700","2018","Number","Estimated Population",57699
"Mansfield","0901344910","2010","Number","Estimated Population",27078
"Mansfield","0901344910","2011","Number","Estimated Population",26853
"Mansfield","0901344910","2012","Number","Estimated Population",25910
"Mansfield","0901344910","2013","Number","Estimated Population",26089
"Mansfield","0901344910","2014","Number","Estimated Population",26158
"Mansfield","0901344910","2015","Number","Estimated Population",26124
"Mansfield","0901344910","2016","Number","Estimated Population",26000
"Mansfield","0901344910","2017","Number","Estimated Population",25858
"Mansfield","0901344910","2018","Number","Estimated Population",25817
"Marlborough","0900345820","2010","Number","Estimated Population",6395
"Marlborough","0900345820","2011","Number","Estimated Population",6412
"Marlborough","0900345820","2012","Number","Estimated Population",6420
"Marlborough","0900345820","2013","Number","Estimated Population",6404
"Marlborough","0900345820","2014","Number","Estimated Population",6421
"Marlborough","0900345820","2015","Number","Estimated Population",6410
"Marlborough","0900345820","2016","Number","Estimated Population",6393
"Marlborough","0900345820","2017","Number","Estimated Population",6370
"Marlborough","0900345820","2018","Number","Estimated Population",6358
"Meriden","0900946520","2010","Number","Estimated Population",60849
"Meriden","0900946520","2011","Number","Estimated Population",60714
"Meriden","0900946520","2012","Number","Estimated Population",60687
"Meriden","0900946520","2013","Number","Estimated Population",60510
"Meriden","0900946520","2014","Number","Estimated Population",60409
"Meriden","0900946520","2015","Number","Estimated Population",60089
"Meriden","0900946520","2016","Number","Estimated Population",59734
"Meriden","0900946520","2017","Number","Estimated Population",59663
"Meriden","0900946520","2018","Number","Estimated Population",59540
"Middlebury","0900946940","2010","Number","Estimated Population",7578
"Middlebury","0900946940","2011","Number","Estimated Population",7577
"Middlebury","0900946940","2012","Number","Estimated Population",7583
"Middlebury","0900946940","2013","Number","Estimated Population",7572
"Middlebury","0900946940","2014","Number","Estimated Population",7600
"Middlebury","0900946940","2015","Number","Estimated Population",7637
"Middlebury","0900946940","2016","Number","Estimated Population",7650
"Middlebury","0900946940","2017","Number","Estimated Population",7695
"Middlebury","0900946940","2018","Number","Estimated Population",7731
"Middlefield","0900747080","2010","Number","Estimated Population",4419
"Middlefield","0900747080","2011","Number","Estimated Population",4433
"Middlefield","0900747080","2012","Number","Estimated Population",4412
"Middlefield","0900747080","2013","Number","Estimated Population",4414
"Middlefield","0900747080","2014","Number","Estimated Population",4412
"Middlefield","0900747080","2015","Number","Estimated Population",4391
"Middlefield","0900747080","2016","Number","Estimated Population",4378
"Middlefield","0900747080","2017","Number","Estimated Population",4378
"Middlefield","0900747080","2018","Number","Estimated Population",4380
"Middletown","0900747360","2010","Number","Estimated Population",47640
"Middletown","0900747360","2011","Number","Estimated Population",47741
"Middletown","0900747360","2012","Number","Estimated Population",47370
"Middletown","0900747360","2013","Number","Estimated Population",47123
"Middletown","0900747360","2014","Number","Estimated Population",46902
"Middletown","0900747360","2015","Number","Estimated Population",46536
"Middletown","0900747360","2016","Number","Estimated Population",46475
"Middletown","0900747360","2017","Number","Estimated Population",46287
"Middletown","0900747360","2018","Number","Estimated Population",46146
"Milford","0900947535","2010","Number","Estimated Population",52801
"Milford","0900947535","2011","Number","Estimated Population",52873
"Milford","0900947535","2012","Number","Estimated Population",53056
"Milford","0900947535","2013","Number","Estimated Population",53167
"Milford","0900947535","2014","Number","Estimated Population",53495
"Milford","0900947535","2015","Number","Estimated Population",53659
"Milford","0900947535","2016","Number","Estimated Population",54077
"Milford","0900947535","2017","Number","Estimated Population",54358
"Milford","0900947535","2018","Number","Estimated Population",54661
"Monroe","0900148620","2010","Number","Estimated Population",19500
"Monroe","0900148620","2011","Number","Estimated Population",19649
"Monroe","0900148620","2012","Number","Estimated Population",19777
"Monroe","0900148620","2013","Number","Estimated Population",19776
"Monroe","0900148620","2014","Number","Estimated Population",19786
"Monroe","0900148620","2015","Number","Estimated Population",19723
"Monroe","0900148620","2016","Number","Estimated Population",19594
"Monroe","0900148620","2017","Number","Estimated Population",19502
"Monroe","0900148620","2018","Number","Estimated Population",19470
"Montville","0901148900","2010","Number","Estimated Population",19583
"Montville","0901148900","2011","Number","Estimated Population",19673
"Montville","0901148900","2012","Number","Estimated Population",19667
"Montville","0901148900","2013","Number","Estimated Population",19686
"Montville","0901148900","2014","Number","Estimated Population",19554
"Montville","0901148900","2015","Number","Estimated Population",19244
"Montville","0901148900","2016","Number","Estimated Population",19139
"Montville","0901148900","2017","Number","Estimated Population",18803
"Montville","0901148900","2018","Number","Estimated Population",18716
"Morris","0900549460","2010","Number","Estimated Population",2387
"Morris","0900549460","2011","Number","Estimated Population",2376
"Morris","0900549460","2012","Number","Estimated Population",2357
"Morris","0900549460","2013","Number","Estimated Population",2346
"Morris","0900549460","2014","Number","Estimated Population",2322
"Morris","0900549460","2015","Number","Estimated Population",2304
"Morris","0900549460","2016","Number","Estimated Population",2288
"Morris","0900549460","2017","Number","Estimated Population",2272
"Morris","0900549460","2018","Number","Estimated Population",2262
"Naugatuck","0900949950","2010","Number","Estimated Population",31886
"Naugatuck","0900949950","2011","Number","Estimated Population",31830
"Naugatuck","0900949950","2012","Number","Estimated Population",31836
"Naugatuck","0900949950","2013","Number","Estimated Population",31769
"Naugatuck","0900949950","2014","Number","Estimated Population",31726
"Naugatuck","0900949950","2015","Number","Estimated Population",31585
"Naugatuck","0900949950","2016","Number","Estimated Population",31425
"Naugatuck","0900949950","2017","Number","Estimated Population",31359
"Naugatuck","0900949950","2018","Number","Estimated Population",31288
"New Britain","0900350440","2010","Number","Estimated Population",73251
"New Britain","0900350440","2011","Number","Estimated Population",73267
"New Britain","0900350440","2012","Number","Estimated Population",73217
"New Britain","0900350440","2013","Number","Estimated Population",73055
"New Britain","0900350440","2014","Number","Estimated Population",73055
"New Britain","0900350440","2015","Number","Estimated Population",73219
"New Britain","0900350440","2016","Number","Estimated Population",72817
"New Britain","0900350440","2017","Number","Estimated Population",72613
"New Britain","0900350440","2018","Number","Estimated Population",72453
"New Canaan","0900150580","2010","Number","Estimated Population",19776
"New Canaan","0900150580","2011","Number","Estimated Population",19960
"New Canaan","0900150580","2012","Number","Estimated Population",20134
"New Canaan","0900150580","2013","Number","Estimated Population",20195
"New Canaan","0900150580","2014","Number","Estimated Population",20284
"New Canaan","0900150580","2015","Number","Estimated Population",20333
"New Canaan","0900150580","2016","Number","Estimated Population",20293
"New Canaan","0900150580","2017","Number","Estimated Population",20231
"New Canaan","0900150580","2018","Number","Estimated Population",20213
"New Fairfield","0900150860","2010","Number","Estimated Population",13888
"New Fairfield","0900150860","2011","Number","Estimated Population",14004
"New Fairfield","0900150860","2012","Number","Estimated Population",14094
"New Fairfield","0900150860","2013","Number","Estimated Population",14104
"New Fairfield","0900150860","2014","Number","Estimated Population",14093
"New Fairfield","0900150860","2015","Number","Estimated Population",14053
"New Fairfield","0900150860","2016","Number","Estimated Population",13980
"New Fairfield","0900150860","2017","Number","Estimated Population",13920
"New Fairfield","0900150860","2018","Number","Estimated Population",13877
"New Hartford","0900551350","2010","Number","Estimated Population",6971
"New Hartford","0900551350","2011","Number","Estimated Population",6948
"New Hartford","0900551350","2012","Number","Estimated Population",6903
"New Hartford","0900551350","2013","Number","Estimated Population",6871
"New Hartford","0900551350","2014","Number","Estimated Population",6817
"New Hartford","0900551350","2015","Number","Estimated Population",6776
"New Hartford","0900551350","2016","Number","Estimated Population",6733
"New Hartford","0900551350","2017","Number","Estimated Population",6701
"New Hartford","0900551350","2018","Number","Estimated Population",6685
"New Haven","0900952070","2010","Number","Estimated Population",129817
"New Haven","0900952070","2011","Number","Estimated Population",130839
"New Haven","0900952070","2012","Number","Estimated Population",131117
"New Haven","0900952070","2013","Number","Estimated Population",130915
"New Haven","0900952070","2014","Number","Estimated Population",130618
"New Haven","0900952070","2015","Number","Estimated Population",130391
"New Haven","0900952070","2016","Number","Estimated Population",130424
"New Haven","0900952070","2017","Number","Estimated Population",130640
"New Haven","0900952070","2018","Number","Estimated Population",130418
"New London","0901152350","2010","Number","Estimated Population",27613
"New London","0901152350","2011","Number","Estimated Population",27619
"New London","0901152350","2012","Number","Estimated Population",27566
"New London","0901152350","2013","Number","Estimated Population",27352
"New London","0901152350","2014","Number","Estimated Population",27206
"New London","0901152350","2015","Number","Estimated Population",27024
"New London","0901152350","2016","Number","Estimated Population",27024
"New London","0901152350","2017","Number","Estimated Population",27014
"New London","0901152350","2018","Number","Estimated Population",26939
"New Milford","0900552630","2010","Number","Estimated Population",28115
"New Milford","0900552630","2011","Number","Estimated Population",28033
"New Milford","0900552630","2012","Number","Estimated Population",27825
"New Milford","0900552630","2013","Number","Estimated Population",27721
"New Milford","0900552630","2014","Number","Estimated Population",27497
"New Milford","0900552630","2015","Number","Estimated Population",27310
"New Milford","0900552630","2016","Number","Estimated Population",27126
"New Milford","0900552630","2017","Number","Estimated Population",27049
"New Milford","0900552630","2018","Number","Estimated Population",26974
"Newington","0900352140","2010","Number","Estimated Population",30529
"Newington","0900352140","2011","Number","Estimated Population",30503
"Newington","0900352140","2012","Number","Estimated Population",30499
"Newington","0900352140","2013","Number","Estimated Population",30598
"Newington","0900352140","2014","Number","Estimated Population",30558
"Newington","0900352140","2015","Number","Estimated Population",30455
"Newington","0900352140","2016","Number","Estimated Population",30344
"Newington","0900352140","2017","Number","Estimated Population",30166
"Newington","0900352140","2018","Number","Estimated Population",30112
"Newtown","0900152980","2010","Number","Estimated Population",27613
"Newtown","0900152980","2011","Number","Estimated Population",27827
"Newtown","0900152980","2012","Number","Estimated Population",28083
"Newtown","0900152980","2013","Number","Estimated Population",28081
"Newtown","0900152980","2014","Number","Estimated Population",27957
"Newtown","0900152980","2015","Number","Estimated Population",27928
"Newtown","0900152980","2016","Number","Estimated Population",27847
"Newtown","0900152980","2017","Number","Estimated Population",27753
"Newtown","0900152980","2018","Number","Estimated Population",27774
"Norfolk","0900553470","2010","Number","Estimated Population",1707
"Norfolk","0900553470","2011","Number","Estimated Population",1700
"Norfolk","0900553470","2012","Number","Estimated Population",1688
"Norfolk","0900553470","2013","Number","Estimated Population",1681
"Norfolk","0900553470","2014","Number","Estimated Population",1664
"Norfolk","0900553470","2015","Number","Estimated Population",1655
"Norfolk","0900553470","2016","Number","Estimated Population",1642
"Norfolk","0900553470","2017","Number","Estimated Population",1639
"Norfolk","0900553470","2018","Number","Estimated Population",1640
"North Branford","0900953890","2010","Number","Estimated Population",14407
"North Branford","0900953890","2011","Number","Estimated Population",14383
"North Branford","0900953890","2012","Number","Estimated Population",14386
"North Branford","0900953890","2013","Number","Estimated Population",14343
"North Branford","0900953890","2014","Number","Estimated Population",14322
"North Branford","0900953890","2015","Number","Estimated Population",14253
"North Branford","0900953890","2016","Number","Estimated Population",14174
"North Branford","0900953890","2017","Number","Estimated Population",14158
"North Branford","0900953890","2018","Number","Estimated Population",14158
"North Canaan","0900554030","2010","Number","Estimated Population",3432
"North Canaan","0900554030","2011","Number","Estimated Population",3406
"North Canaan","0900554030","2012","Number","Estimated Population",3380
"North Canaan","0900554030","2013","Number","Estimated Population",3375
"North Canaan","0900554030","2014","Number","Estimated Population",3352
"North Canaan","0900554030","2015","Number","Estimated Population",3326
"North Canaan","0900554030","2016","Number","Estimated Population",3296
"North Canaan","0900554030","2017","Number","Estimated Population",3270
"North Canaan","0900554030","2018","Number","Estimated Population",3254
"North Haven","0900954870","2010","Number","Estimated Population",24086
"North Haven","0900954870","2011","Number","Estimated Population",24043
"North Haven","0900954870","2012","Number","Estimated Population",23971
"North Haven","0900954870","2013","Number","Estimated Population",23945
"North Haven","0900954870","2014","Number","Estimated Population",23932
"North Haven","0900954870","2015","Number","Estimated Population",23841
"North Haven","0900954870","2016","Number","Estimated Population",23713
"North Haven","0900954870","2017","Number","Estimated Population",23677
"North Haven","0900954870","2018","Number","Estimated Population",23691
"North Stonington","0901155500","2010","Number","Estimated Population",5296
"North Stonington","0901155500","2011","Number","Estimated Population",5282
"North Stonington","0901155500","2012","Number","Estimated Population",5294
"North Stonington","0901155500","2013","Number","Estimated Population",5266
"North Stonington","0901155500","2014","Number","Estimated Population",5251
"North Stonington","0901155500","2015","Number","Estimated Population",5216
"North Stonington","0901155500","2016","Number","Estimated Population",5248
"North Stonington","0901155500","2017","Number","Estimated Population",5252
"North Stonington","0901155500","2018","Number","Estimated Population",5243
"Norwalk","0900156060","2010","Number","Estimated Population",85971
"Norwalk","0900156060","2011","Number","Estimated Population",86619
"Norwalk","0900156060","2012","Number","Estimated Population",87269
"Norwalk","0900156060","2013","Number","Estimated Population",87743
"Norwalk","0900156060","2014","Number","Estimated Population",88047
"Norwalk","0900156060","2015","Number","Estimated Population",88287
"Norwalk","0900156060","2016","Number","Estimated Population",88487
"Norwalk","0900156060","2017","Number","Estimated Population",88399
"Norwalk","0900156060","2018","Number","Estimated Population",89047
"Norwich","0901156270","2010","Number","Estimated Population",40543
"Norwich","0901156270","2011","Number","Estimated Population",40460
"Norwich","0901156270","2012","Number","Estimated Population",40506
"Norwich","0901156270","2013","Number","Estimated Population",40311
"Norwich","0901156270","2014","Number","Estimated Population",40091
"Norwich","0901156270","2015","Number","Estimated Population",39751
"Norwich","0901156270","2016","Number","Estimated Population",39470
"Norwich","0901156270","2017","Number","Estimated Population",39344
"Norwich","0901156270","2018","Number","Estimated Population",39136
"Old Lyme","0901157040","2010","Number","Estimated Population",7595
"Old Lyme","0901157040","2011","Number","Estimated Population",7572
"Old Lyme","0901157040","2012","Number","Estimated Population",7583
"Old Lyme","0901157040","2013","Number","Estimated Population",7550
"Old Lyme","0901157040","2014","Number","Estimated Population",7524
"Old Lyme","0901157040","2015","Number","Estimated Population",7461
"Old Lyme","0901157040","2016","Number","Estimated Population",7429
"Old Lyme","0901157040","2017","Number","Estimated Population",7410
"Old Lyme","0901157040","2018","Number","Estimated Population",7366
"Old Saybrook","0900757320","2010","Number","Estimated Population",10233
"Old Saybrook","0900757320","2011","Number","Estimated Population",10252
"Old Saybrook","0900757320","2012","Number","Estimated Population",10226
"Old Saybrook","0900757320","2013","Number","Estimated Population",10215
"Old Saybrook","0900757320","2014","Number","Estimated Population",10196
"Old Saybrook","0900757320","2015","Number","Estimated Population",10122
"Old Saybrook","0900757320","2016","Number","Estimated Population",10085
"Old Saybrook","0900757320","2017","Number","Estimated Population",10114
"Old Saybrook","0900757320","2018","Number","Estimated Population",10087
"Orange","0900957600","2010","Number","Estimated Population",13961
"Orange","0900957600","2011","Number","Estimated Population",13946
"Orange","0900957600","2012","Number","Estimated Population",13955
"Orange","0900957600","2013","Number","Estimated Population",13951
"Orange","0900957600","2014","Number","Estimated Population",13965
"Orange","0900957600","2015","Number","Estimated Population",13951
"Orange","0900957600","2016","Number","Estimated Population",13923
"Orange","0900957600","2017","Number","Estimated Population",13936
"Orange","0900957600","2018","Number","Estimated Population",13949
"Oxford","0900958300","2010","Number","Estimated Population",12709
"Oxford","0900958300","2011","Number","Estimated Population",12792
"Oxford","0900958300","2012","Number","Estimated Population",12823
"Oxford","0900958300","2013","Number","Estimated Population",12856
"Oxford","0900958300","2014","Number","Estimated Population",12915
"Oxford","0900958300","2015","Number","Estimated Population",13000
"Oxford","0900958300","2016","Number","Estimated Population",12967
"Oxford","0900958300","2017","Number","Estimated Population",12989
"Oxford","0900958300","2018","Number","Estimated Population",13226
"Plainfield","0901559980","2010","Number","Estimated Population",15400
"Plainfield","0901559980","2011","Number","Estimated Population",15345
"Plainfield","0901559980","2012","Number","Estimated Population",15286
"Plainfield","0901559980","2013","Number","Estimated Population",15229
"Plainfield","0901559980","2014","Number","Estimated Population",15140
"Plainfield","0901559980","2015","Number","Estimated Population",15100
"Plainfield","0901559980","2016","Number","Estimated Population",15067
"Plainfield","0901559980","2017","Number","Estimated Population",15100
"Plainfield","0901559980","2018","Number","Estimated Population",15173
"Plainville","0900360120","2010","Number","Estimated Population",17725
"Plainville","0900360120","2011","Number","Estimated Population",17771
"Plainville","0900360120","2012","Number","Estimated Population",17835
"Plainville","0900360120","2013","Number","Estimated Population",17822
"Plainville","0900360120","2014","Number","Estimated Population",17803
"Plainville","0900360120","2015","Number","Estimated Population",17794
"Plainville","0900360120","2016","Number","Estimated Population",17732
"Plainville","0900360120","2017","Number","Estimated Population",17647
"Plainville","0900360120","2018","Number","Estimated Population",17623
"Plymouth","0900560750","2010","Number","Estimated Population",12234
"Plymouth","0900560750","2011","Number","Estimated Population",12184
"Plymouth","0900560750","2012","Number","Estimated Population",12104
"Plymouth","0900560750","2013","Number","Estimated Population",12050
"Plymouth","0900560750","2014","Number","Estimated Population",11943
"Plymouth","0900560750","2015","Number","Estimated Population",11861
"Plymouth","0900560750","2016","Number","Estimated Population",11770
"Plymouth","0900560750","2017","Number","Estimated Population",11690
"Plymouth","0900560750","2018","Number","Estimated Population",11645
"Pomfret","0901561030","2010","Number","Estimated Population",4249
"Pomfret","0901561030","2011","Number","Estimated Population",4230
"Pomfret","0901561030","2012","Number","Estimated Population",4217
"Pomfret","0901561030","2013","Number","Estimated Population",4200
"Pomfret","0901561030","2014","Number","Estimated Population",4178
"Pomfret","0901561030","2015","Number","Estimated Population",4165
"Pomfret","0901561030","2016","Number","Estimated Population",4150
"Pomfret","0901561030","2017","Number","Estimated Population",4169
"Pomfret","0901561030","2018","Number","Estimated Population",4204
"Portland","0900761800","2010","Number","Estimated Population",9497
"Portland","0900761800","2011","Number","Estimated Population",9501
"Portland","0900761800","2012","Number","Estimated Population",9479
